Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Years of Experience
fffe33003000370037003700,Male,Product,No,4,7.0,8.3,0.78,16.394520547945206
fffe32003900370036003900,Male,Service,Yes,2,4.0,2.9,0.16,16.515068493150686
fffe32003100370039003400,Male,Product,Yes,2,4.0,5.5,0.35,16.397260273972602
fffe3300320030003600,Female,Service,No,2,6.0,6.8,0.54,16.21095890410959
fffe3400310035003900,Male,Product,Yes,4,6.0,6.6,0.63,16.435616438356163
fffe32003900370034003400,Female,Service,Yes,3,5.0,6.0,0.53,15.72054794520548
fffe31003300390032003000,Female,Service,No,1,2.0,5.9,0.14,16.106849315068494
fffe33003100360036003000,Female,Service,No,3,5.0,6.3,0.62,16.24931506849315
fffe32003700370035003800,Female,Product,No,2,5.0,5.6,0.35,15.854794520547944
fffe33003100350038003200,Female,Service,No,1,3.0,5.5,0.46,15.583561643835617
fffe32003500300035003800,Male,Service,No,2,4.0,5.2,0.47,15.986301369863014
fffe3200310030003400,Male,Product,No,3,8.0,9.4,0.79,16.084931506849315
fffe33003300390031003800,Female,Service,Yes,2,3.0,5.7,0.33,16.353424657534248
fffe32003100380031003500,Male,Service,No,4,7.0,7.0,0.67,15.698630136986301
fffe33003000310035003100,Male,Service,Yes,1,3.0,5.4,0.3,16.164383561643834
fffe33003100370034003200,Female,Product,Yes,3,5.0,5.9,0.37,15.742465753424657
fffe31003600300030003900,Male,Service,Yes,3,7.0,7.5,0.69,15.986301369863014
fffe31003100380034003600,Female,Service,Yes,2,2.0,2.5,0.13,15.863013698630137
fffe31003400380039003900,Male,Product,No,4,6.0,6.5,0.57,15.843835616438357
fffe32003200320038003100,Female,Service,Yes,1,4.0,5.5,0.39,16.515068493150686
fffe31003600380038003400,Female,Service,Yes,2,5.0,4.7,0.38,15.895890410958904
fffe32003000350032003700,Female,Service,Yes,3,7.0,7.6,0.68,15.934246575342465
fffe32003700330030003600,Male,Service,Yes,4,8.0,7.8,0.63,15.87945205479452
fffe3500380036003900,Female,Service,Yes,2,5.0,6.5,0.6,15.942465753424658
fffe31003400300039003000,Female,Service,No,1,3.0,5.5,0.5,16.317808219178083
fffe32003700370034003200,Female,Service,No,2,4.0,6.3,0.39,15.63013698630137
fffe32003300310035003300,Male,Service,No,0,1.0,2.3,0.14,15.983561643835616
fffe31003600300039003800,Male,Service,Yes,1,4.0,2.3,0.19,16.39178082191781
fffe3300380032003800,Male,Service,Yes,1,2.0,3.4,0.2,16.246575342465754
fffe32003100380039003300,Female,Service,No,3,6.0,7.7,0.61,15.824657534246576
fffe33003400390039003800,Female,Service,No,3,6.0,7.9,0.58,15.882191780821918
fffe3900380037003400,Male,Service,Yes,2,5.0,5.9,0.32,16.5013698630137
fffe3400390039003100,Male,Service,No,1,2.0,2.1,0.05,15.75068493150685
fffe31003700370030003500,Female,Product,Yes,0,1.0,2.0,0.16,15.813698630136987
fffe33003400360039003400,Male,Service,Yes,3,5.0,6.5,0.63,16.34794520547945
fffe3700320035003100,Female,Service,No,3,6.0,5.9,0.6,15.912328767123288
fffe3200360037003100,Female,Service,No,2,3.0,3.1,0.26,15.884931506849314
fffe31003300380038003700,Female,Service,Yes,2,4.0,5.5,0.45,16.183561643835617
fffe32003500350030003200,Male,Service,Yes,1,4.0,5.6,0.5,16.183561643835617
fffe3200380031003900,Male,Service,No,3,7.0,6.0,0.57,16.389041095890413
fffe32003800360031003800,Female,Service,Yes,3,8.0,10.0,0.91,15.758904109589041
fffe31003100350038003000,Male,Service,Yes,1,2.0,1.5,0.11,15.728767123287671
fffe31003100300035003100,Male,Product,Yes,2,4.0,4.9,0.33,16.194520547945206
fffe32003500380038003300,Male,Product,Yes,0,2.0,3.9,0.18,16.19178082191781
fffe32003800360033003200,Female,Service,No,5,10.0,8.8,0.95,15.575342465753424
fffe33003400370037003800,Female,Product,No,3,6.0,6.9,0.46,16.301369863013697
fffe31003100380039003900,Male,Service,No,2,4.0,5.7,0.48,15.923287671232877
fffe33003400330033003600,Male,Service,No,3,5.0,6.1,0.42,16.35890410958904
fffe32003600370033003000,Female,Service,Yes,2,4.0,5.3,0.5,16.21917808219178
fffe32003500370030003500,Female,Service,No,1,5.0,7.5,0.56,15.7013698630137
fffe33003400360035003900,Male,Service,No,0,1.0,2.0,0.05,16.427397260273974
fffe32003800390035003000,Female,Service,Yes,1,4.0,5.9,0.41,16.265753424657536
fffe31003900350037003500,Male,Service,Yes,3,5.0,4.8,0.41,16.28767123287671
fffe3100330030003100,Male,Service,Yes,0,1.0,5.1,0.29,16.512328767123286
fffe32003800340036003700,Male,Service,No,3,6.0,6.8,0.56,15.860273972602739
fffe32003700320035003800,Male,Product,No,4,7.0,8.4,0.73,15.912328767123288
fffe3400340032003200,Female,Product,Yes,1,3.0,5.6,0.37,15.876712328767123
fffe33003100350033003000,Female,Service,No,2,4.0,3.6,0.3,15.967123287671233
fffe33003200330036003400,Male,Service,Yes,1,1.0,3.4,0.22,16.254794520547946
fffe31003700370034003400,Male,Product,No,4,7.0,7.6,0.6,16.29041095890411
fffe31003000300030003200,Male,Service,No,2,6.0,6.7,0.63,15.994520547945205
fffe31003700360035003800,Male,Product,No,2,7.0,8.8,0.71,16.15068493150685
fffe31003200320032003900,Female,Service,Yes,2,4.0,5.8,0.43,15.665753424657535
fffe32003900360033003500,Male,Service,Yes,2,4.0,5.9,0.36,15.819178082191781
fffe3100370034003900,Male,Product,Yes,2,3.0,5.1,0.37,16.183561643835617
fffe33003000360037003200,Female,Product,No,3,5.0,5.8,0.36,15.808219178082192
fffe3700330038003500,Female,Service,No,1,3.0,5.7,0.37,15.53972602739726
fffe31003400330032003400,Female,Service,No,1,4.0,5.3,0.46,16.24931506849315
fffe31003200300031003900,Male,Service,Yes,1,4.0,2.7,0.07,16.104109589041094
fffe3500310035003700,Male,Service,Yes,1,2.0,2.9,0.24,16.019178082191782
fffe31003700320036003200,Female,Product,Yes,3,4.0,6.4,0.41,16.246575342465754
fffe31003800340035003000,Female,Service,Yes,3,7.0,5.9,0.68,16.515068493150686
fffe33003100380035003200,Female,Service,No,1,4.0,5.5,0.35,15.778082191780822
fffe3700310039003600,Male,Product,Yes,2,3.0,5.4,0.36,16.5013698630137
fffe3200360031003100,Male,Product,No,1,3.0,6.1,0.37,15.780821917808218
fffe32003500380033003100,Female,Service,Yes,3,6.0,5.2,0.48,15.93972602739726
fffe32003800370034003700,Male,Service,No,3,6.0,8.5,0.67,16.364383561643837
fffe32003200320035003100,Female,Product,No,3,7.0,7.0,0.67,15.93972602739726
fffe3700300032003600,Male,Service,No,3,5.0,5.9,0.61,16.284931506849315
fffe32003200350036003300,Female,Product,No,2,5.0,6.8,0.51,16.216438356164385
fffe33003100350034003000,Male,Service,Yes,2,5.0,5.8,0.36,15.821917808219178
fffe32003200370037003000,Female,Service,Yes,3,6.0,7.3,0.65,16.512328767123286
fffe33003000300030003500,Male,Product,Yes,2,3.0,6.3,0.44,16.03835616438356
fffe3200320032003800,Female,Service,Yes,3,5.0,6.8,0.47,15.627397260273973
fffe3700310030003600,Female,Service,No,3,7.0,7.7,0.68,15.931506849315069
fffe32003900380037003400,Male,Service,No,4,7.0,8.1,0.67,15.693150684931506
fffe350033003300,Female,Service,Yes,1,3.0,4.2,0.34,15.684931506849315
fffe3200310035003700,Male,Product,No,5,9.0,7.8,0.79,16.34246575342466
fffe31003500340031003900,Male,Service,Yes,3,6.0,7.5,0.57,15.857534246575343
fffe31003200360032003400,Female,Product,No,2,7.0,9.0,0.73,15.76986301369863
fffe33003400370035003900,Male,Service,Yes,2,6.0,6.4,0.55,16.07945205479452
fffe3700370037003500,Female,Product,Yes,3,6.0,5.0,0.41,15.75068493150685
fffe31003200300030003500,Female,Product,No,1,2.0,4.2,0.28,15.860273972602739
fffe32003400360035003300,Female,Service,No,3,6.0,6.7,0.47,15.876712328767123
fffe31003100300036003200,Male,Service,Yes,2,2.0,5.9,0.22,15.838356164383562
fffe31003500340035003200,Male,Product,No,3,5.0,7.5,0.59,15.789041095890411
fffe32003500370033003800,Male,Service,Yes,0,1.0,4.8,0.29,16.28219178082192
fffe33003100340033003900,Female,Product,Yes,4,8.0,9.6,0.86,15.586301369863014
fffe3200360036003500,Female,Product,No,3,7.0,8.3,0.72,16.126027397260273
fffe32003700370032003300,Female,Product,No,1,3.0,5.6,0.52,16.013698630136986
fffe3100300036003000,Female,Service,Yes,2,3.0,5.3,0.3,15.876712328767123
fffe32003600360039003800,Male,Service,No,1,2.0,5.3,0.29,15.775342465753425
fffe33003400300032003400,Male,Product,Yes,2,5.0,6.9,0.62,15.90958904109589
fffe33003200300035003100,Male,Product,No,4,7.0,8.2,0.62,16.413698630136988
fffe33003000300036003600,Male,Product,No,2,4.0,5.8,0.49,15.854794520547944
fffe3400320033003200,Male,Product,No,2,2.0,4.1,0.23,16.495890410958904
fffe3700380039003600,Female,Service,No,0,4.0,2.9,0.19,15.624657534246575
fffe3200350035003200,Male,Service,No,2,4.0,5.6,0.46,15.923287671232877
fffe31003900370038003300,Female,Product,No,3,6.0,6.2,0.52,15.832876712328767
fffe32003400370031003200,Male,Service,Yes,3,5.0,4.2,0.32,15.813698630136987
fffe31003700360031003700,Female,Service,Yes,0,1.0,1.9,0.12,15.923287671232877
fffe32003900360036003100,Female,Product,No,3,6.0,8.1,0.68,15.668493150684931
fffe33003300380036003800,Female,Service,Yes,2,4.0,6.8,0.47,16.29041095890411
fffe33003300320038003200,Male,Product,Yes,2,6.0,6.7,0.6,15.578082191780823
fffe33003100350037003600,Female,Service,Yes,2,5.0,5.4,0.44,16.35890410958904
fffe32003400370033003500,Male,Service,Yes,3,4.0,6.8,0.49,16.454794520547946
fffe31003400310033003500,Female,Product,No,2,4.0,6.9,0.55,15.7013698630137
fffe32003300330036003800,Female,Service,No,1,4.0,6.9,0.51,15.863013698630137
fffe3700390038003200,Female,Service,No,4,4.0,9.3,0.76,15.564383561643835
fffe33003300320033003100,Female,Service,Yes,3,5.0,7.5,0.6,15.723287671232876
fffe310030003700,Male,Product,Yes,2,5.0,5.5,0.33,16.378082191780823
fffe3700390038003700,Male,Service,No,3,6.0,7.1,0.61,16.043835616438358
fffe3400300037003300,Female,Service,No,4,9.0,7.0,0.7,16.465753424657535
fffe33003100390038003100,Male,Service,No,2,6.0,8.4,0.7,16.364383561643837
fffe31003200330039003900,Female,Service,Yes,3,4.0,7.0,0.48,15.728767123287671
fffe3300340034003000,Male,Service,No,3,5.0,7.0,0.52,15.742465753424657
fffe32003000310035003700,Male,Service,Yes,4,6.0,6.7,0.63,15.547945205479452
fffe32003200390037003800,Female,Service,No,1,3.0,5.5,0.47,15.983561643835616
fffe3300380033003600,Female,Product,No,2,4.0,7.2,0.49,15.961643835616439
fffe31003100320036003100,Male,Product,No,2,5.0,5.9,0.55,15.926027397260274
fffe3100300033003900,Male,Product,No,4,7.0,6.9,0.58,16.301369863013697
fffe32003400380037003400,Female,Service,No,3,4.0,5.6,0.5,16.10958904109589
fffe3100310038003300,Male,Product,No,2,5.0,7.3,0.53,15.684931506849315
fffe32003900310035003300,Female,Service,No,4,8.0,8.9,0.79,15.652054794520549
fffe32003200340036003200,Female,Service,Yes,3,6.0,4.3,0.36,15.723287671232876
fffe3500310034003300,Female,Product,Yes,2,3.0,5.8,0.35,15.90958904109589
fffe32003200320039003000,Male,Service,No,2,5.0,7.9,0.67,16.27123287671233
fffe31003200300034003300,Female,Service,Yes,2,3.0,3.5,0.14,16.0
fffe33003200330036003600,Female,Product,No,3,8.0,6.9,0.7,15.676712328767124
fffe33003200330030003100,Male,Service,No,3,6.0,8.0,0.61,15.884931506849314
fffe33003100390033003800,Female,Service,No,2,4.0,6.1,0.37,15.695890410958905
fffe32003400380031003500,Female,Service,No,2,4.0,5.7,0.51,15.591780821917808
fffe3800320039003900,Female,Service,Yes,1,2.0,0.0,0.0,16.024657534246575
fffe3900350031003200,Female,Service,No,3,6.0,6.9,0.55,16.44931506849315
fffe31003300360031003400,Male,Product,Yes,2,6.0,5.4,0.51,16.30958904109589
fffe32003700380036003300,Male,Product,No,3,7.0,7.9,0.84,16.243835616438357
fffe32003600340032003000,Male,Service,No,3,7.0,7.4,0.71,15.961643835616439
fffe3200300036003300,Male,Product,Yes,2,3.0,5.9,0.4,16.315068493150687
fffe3600350035003000,Male,Service,No,3,7.0,6.8,0.64,16.517808219178082
fffe31003800390036003000,Male,Service,Yes,4,7.0,8.8,0.75,15.580821917808219
fffe33003200350039003700,Female,Service,No,2,4.0,5.0,0.39,15.92054794520548
fffe3600350036003000,Female,Service,Yes,1,1.0,2.8,0.13,15.789041095890411
fffe31003900340032003100,Male,Service,No,2,6.0,5.9,0.62,16.18904109589041
fffe3200300032003400,Female,Service,Yes,1,2.0,0.0,0.0,16.4
fffe32003000370032003100,Female,Service,No,3,4.0,5.2,0.47,16.202739726027396
fffe32003900370032003900,Female,Product,Yes,1,3.0,6.0,0.48,16.134246575342466
fffe32003200390037003500,Female,Product,Yes,2,3.0,3.3,0.27,15.923287671232877
fffe33003200330035003300,Female,Service,Yes,1,2.0,4.6,0.28,16.512328767123286
fffe32003700330035003800,Male,Product,Yes,2,5.0,6.1,0.59,16.10958904109589
fffe3100340035003200,Male,Service,Yes,2,4.0,5.9,0.49,15.654794520547945
fffe32003500360030003200,Male,Product,No,1,3.0,4.3,0.25,15.764383561643836
fffe32003400370030003800,Male,Service,No,3,7.0,6.1,0.52,15.635616438356164
fffe3400380039003300,Female,Service,No,0,1.0,5.9,0.05,15.56986301369863
fffe31003900340031003500,Male,Product,No,3,6.0,7.6,0.66,15.575342465753424
fffe3300340037003000,Male,Service,Yes,1,1.0,5.2,0.29,15.638356164383561
fffe32003000300033003900,Female,Service,No,3,6.0,6.5,0.41,16.019178082191782
fffe31003700310035003800,Female,Service,No,2,3.0,5.7,0.35,15.643835616438356
fffe3400390032003200,Male,Product,Yes,4,9.0,7.5,0.77,16.446575342465753
fffe31003800350031003000,Female,Service,Yes,3,5.0,6.4,0.56,15.605479452054794
fffe31003600350030003800,Male,Product,Yes,3,4.0,5.9,0.5,16.326027397260273
fffe32003600380039003900,Female,Service,No,0,1.0,3.2,0.22,16.435616438356163
fffe31003800300033003500,Female,Product,No,1,2.0,5.9,0.37,15.87945205479452
fffe33003200300032003700,Female,Service,No,3,6.0,6.3,0.51,15.72054794520548
fffe3800320031003200,Male,Service,Yes,0,1.0,5.9,0.02,15.947945205479453
fffe31003100320039003500,Female,Product,Yes,3,5.0,5.9,0.36,16.197260273972603
fffe32003700330030003700,Male,Product,No,4,8.0,6.2,0.53,16.47945205479452
fffe32003100300030003600,Female,Service,Yes,1,3.0,3.8,0.2,16.34246575342466
fffe33003000330033003300,Male,Service,No,3,6.0,5.3,0.41,16.052054794520547
fffe32003900380034003000,Male,Product,No,4,7.0,7.4,0.7,16.39178082191781
fffe31003000300030003700,Female,Service,No,4,8.0,7.1,0.72,16.08219178082192
fffe32003900390032003100,Female,Service,Yes,2,4.0,5.4,0.37,15.895890410958904
fffe31003200340035003500,Female,Service,Yes,1,2.0,4.6,0.24,15.797260273972602
fffe31003700310038003400,Male,Product,No,4,7.0,7.1,0.69,15.712328767123287
fffe31003200360037003900,Female,Service,No,3,7.0,6.8,0.54,15.956164383561644
fffe32003300300033003900,Female,Service,No,3,5.0,7.4,0.62,15.73972602739726
fffe32003500390035003000,Male,Service,Yes,3,7.0,7.3,0.69,16.12876712328767
fffe3900310038003300,Female,Service,Yes,1,1.0,5.9,0.29,15.564383561643835
fffe32003900330039003900,Male,Product,No,2,6.0,5.9,0.52,15.827397260273973
fffe33003000390030003100,Male,Service,Yes,0,1.0,4.9,0.25,16.44109589041096
fffe31003300350034003700,Male,Service,Yes,3,4.0,3.8,0.31,16.052054794520547
fffe31003300320031003300,Female,Service,Yes,0,4.0,1.4,0.08,15.953424657534246
fffe32003200330033003000,Male,Service,No,2,5.0,8.3,0.74,16.197260273972603
fffe32003700310031003700,Male,Service,Yes,2,2.0,1.9,0.13,15.917808219178083
fffe31003400380031003800,Female,Product,Yes,2,5.0,6.2,0.41,16.424657534246574
fffe33003200310038003400,Female,Product,Yes,1,3.0,4.7,0.34,15.843835616438357
fffe3600330032003800,Male,Product,Yes,1,2.0,5.1,0.43,16.041095890410958
fffe31003300380034003400,Female,Service,Yes,2,4.0,5.0,0.43,16.03013698630137
fffe3300310038003300,Male,Product,Yes,2,5.0,6.3,0.4,15.961643835616439
fffe33003400340032003600,Male,Service,Yes,3,4.0,5.8,0.35,15.687671232876712
fffe3500380039003000,Male,Product,No,3,6.0,6.8,0.66,15.646575342465754
fffe3400320030003900,Male,Service,Yes,4,8.0,7.3,0.61,15.73972602739726
fffe31003000330035003800,Male,Service,Yes,1,4.0,3.6,0.25,15.764383561643836
fffe32003000340035003200,Male,Service,Yes,3,6.0,8.6,0.74,15.865753424657534
fffe3800360039003100,Male,Product,Yes,2,4.0,3.6,0.18,16.416438356164385
fffe32003200370033003500,Female,Product,No,1,1.0,5.9,0.0,16.265753424657536
fffe32003500360031003500,Female,Service,Yes,2,3.0,5.5,0.47,16.183561643835617
fffe3500320031003100,Male,Service,Yes,0,1.0,2.4,0.17,15.772602739726027
fffe3600350031003600,Male,Service,No,2,5.0,6.2,0.46,16.073972602739726
fffe3200380039003700,Male,Product,No,4,7.0,5.9,0.61,16.50958904109589
fffe3100340031003900,Female,Product,Yes,2,5.0,6.5,0.51,15.926027397260274
fffe31003800380039003300,Male,Service,No,3,8.0,9.7,0.86,15.876712328767123
fffe33003200320038003800,Female,Service,Yes,3,5.0,5.0,0.33,16.517808219178082
fffe32003100330038003700,Female,Service,Yes,0,1.0,2.9,0.17,15.646575342465754
fffe3500330035003000,Female,Product,No,2,6.0,6.2,0.51,15.961643835616439
fffe32003200330030003400,Female,Service,Yes,2,4.0,7.1,0.48,16.315068493150687
fffe31003400390030003100,Male,Product,No,2,5.0,7.1,0.66,15.780821917808218
fffe31003200330036003600,Female,Service,No,4,7.0,5.9,0.56,15.975342465753425
fffe33003300380039003900,Female,Service,Yes,3,5.0,6.6,0.62,15.64109589041096
fffe31003500380037003400,Female,Service,Yes,4,6.0,7.5,0.63,15.745205479452055
fffe3700350034003600,Female,Service,Yes,3,4.0,5.2,0.47,16.21095890410959
fffe31003700320033003600,Male,Product,No,0,1.0,3.1,0.1,15.96986301369863
fffe3600300036003300,Female,Product,No,3,5.0,4.6,0.34,15.871232876712329
fffe33003200380037003900,Female,Service,Yes,2,4.0,6.1,0.4,16.394520547945206
fffe33003300350034003000,Female,Service,No,1,2.0,4.9,0.3,15.92054794520548
fffe32003800350034003100,Female,Service,Yes,1,2.0,0.6,0.0,16.4027397260274
fffe31003300340033003000,Male,Service,Yes,1,3.0,4.8,0.26,15.682191780821919
fffe3300310035003700,Female,Product,Yes,1,3.0,3.1,0.16,15.523287671232877
fffe33003200310032003500,Male,Service,Yes,1,3.0,3.5,0.26,16.443835616438356
fffe32003700320039003500,Male,Service,Yes,1,2.0,4.1,0.34,15.915068493150685
fffe31003000310030003100,Female,Product,No,3,8.0,8.1,0.74,15.652054794520549
fffe33003400310037003000,Female,Product,Yes,3,6.0,6.6,0.56,15.550684931506849
fffe32003900340037003400,Female,Service,Yes,4,8.0,8.6,0.74,15.613698630136986
fffe31003100330035003900,Female,Service,No,2,4.0,5.4,0.43,15.580821917808219
fffe33003100370039003600,Male,Service,No,5,10.0,8.2,0.88,16.016438356164382
fffe33003400320031003800,Female,Service,No,2,4.0,5.7,0.51,15.553424657534247
fffe32003900390035003900,Female,Service,No,2,6.0,7.2,0.72,15.827397260273973
fffe32003900330033003900,Male,Service,No,3,6.0,9.0,0.77,15.753424657534246
fffe33003100390032003100,Female,Product,No,1,3.0,3.4,0.15,15.610958904109589
fffe31003300300030003900,Female,Service,Yes,2,4.0,3.3,0.24,15.547945205479452
fffe31003000380033003100,Male,Service,No,4,7.0,6.6,0.6,16.156164383561645
fffe32003100380030003500,Male,Product,Yes,2,4.0,4.5,0.39,15.931506849315069
fffe3800390036003500,Female,Product,Yes,0,1.0,5.9,0.0,16.24109589041096
fffe3400330035003100,Male,Product,No,3,6.0,6.0,0.55,16.208219178082192
fffe31003000320034003600,Female,Product,Yes,2,4.0,5.1,0.39,16.2986301369863
fffe31003700330035003400,Male,Product,No,2,5.0,5.9,0.54,16.134246575342466
fffe31003200350031003400,Female,Service,Yes,0,2.0,3.9,0.26,16.07945205479452
fffe31003100310039003200,Male,Service,Yes,2,4.0,4.3,0.36,15.723287671232876
fffe31003600350035003500,Male,Product,Yes,2,3.0,4.1,0.28,15.791780821917808
fffe33003100300035003200,Male,Product,Yes,3,5.0,5.5,0.37,16.213698630136985
fffe31003900370031003500,Male,Product,Yes,2,5.0,4.8,0.36,15.797260273972602
fffe31003800320038003600,Female,Product,Yes,2,5.0,4.3,0.36,16.0986301369863
fffe31003300380030003200,Female,Service,Yes,1,2.0,2.9,0.17,16.284931506849315
fffe32003500360039003400,Female,Service,No,4,8.0,7.0,0.7,15.857534246575343
fffe3100370033003200,Female,Service,Yes,2,4.0,5.4,0.42,16.39178082191781
fffe33003400360031003700,Female,Service,No,1,3.0,5.5,0.36,15.997260273972604
fffe3300360033003500,Female,Service,Yes,3,5.0,7.4,0.55,16.443835616438356
fffe32003800310035003600,Male,Service,Yes,3,5.0,5.8,0.47,16.435616438356163
fffe31003700370038003900,Female,Product,No,2,3.0,3.2,0.13,16.156164383561645
fffe340038003500,Female,Service,Yes,1,2.0,4.0,0.24,16.38082191780822
fffe32003300320030003300,Female,Product,No,3,5.0,6.0,0.49,15.758904109589041
fffe31003500310032003000,Male,Service,Yes,3,4.0,6.3,0.41,15.898630136986302
fffe33003100300035003700,Female,Service,Yes,2,4.0,5.6,0.46,16.301369863013697
fffe3200320033003500,Female,Service,Yes,1,3.0,5.9,0.47,15.564383561643835
fffe3500320031003200,Female,Product,No,2,4.0,3.5,0.2,16.39178082191781
fffe31003100330036003700,Male,Product,Yes,1,2.0,5.2,0.37,15.906849315068493
fffe31003200330038003000,Male,Service,No,4,4.0,9.3,0.83,16.410958904109588
fffe32003900360031003900,Female,Product,Yes,3,5.0,6.1,0.4,15.90958904109589
fffe32003600390038003700,Male,Service,No,1,2.0,3.9,0.29,15.726027397260275
fffe31003400330039003800,Female,Service,No,2,3.0,5.6,0.32,15.602739726027398
fffe32003800330037003100,Female,Service,No,2,4.0,3.2,0.27,16.06027397260274
fffe31003700300039003100,Female,Service,Yes,1,4.0,5.7,0.55,15.594520547945205
fffe31003000300037003000,Male,Service,No,3,4.0,5.5,0.44,16.104109589041094
fffe33003100300034003700,Male,Product,Yes,1,3.0,3.6,0.24,16.482191780821918
fffe32003700360030003600,Male,Service,No,4,8.0,9.3,0.83,15.832876712328767
fffe3700310034003500,Female,Service,Yes,1,3.0,5.9,0.4,16.06027397260274
fffe33003100320039003400,Female,Product,No,3,7.0,6.6,0.52,15.56986301369863
fffe32003900300034003200,Female,Service,No,1,5.0,6.0,0.53,15.871232876712329
fffe32003400320039003100,Male,Service,Yes,2,4.0,4.8,0.35,16.104109589041094
fffe33003000350030003000,Female,Service,Yes,1,1.0,4.5,0.24,16.345205479452055
fffe32003300370033003200,Female,Service,Yes,3,5.0,6.6,0.44,15.684931506849315
fffe32003100360033003500,Female,Product,Yes,1,2.0,3.5,0.29,16.052054794520547
fffe32003100390032003300,Female,Service,Yes,1,2.0,3.1,0.24,15.704109589041096
fffe32003500320035003200,Male,Service,Yes,3,6.0,5.8,0.48,16.304109589041097
fffe32003100360031003100,Female,Product,Yes,1,4.0,7.5,0.54,15.575342465753424
fffe33003300350039003400,Female,Product,No,2,5.0,7.1,0.58,15.975342465753425
fffe32003700,Female,Service,Yes,1,3.0,6.5,0.48,16.235616438356164
fffe31003300370034003700,Male,Product,No,3,6.0,8.3,0.67,15.558904109589042
fffe32003200300038003500,Female,Service,Yes,1,4.0,4.4,0.34,15.64931506849315
fffe31003900370030003600,Female,Service,No,2,5.0,5.6,0.51,16.09041095890411
fffe33003000350033003200,Male,Product,Yes,3,7.0,6.6,0.6,15.868493150684932
fffe33003400320033003600,Female,Service,No,4,6.0,6.6,0.66,15.63013698630137
fffe3600330035003600,Male,Service,Yes,2,3.0,4.9,0.4,15.991780821917809
fffe31003900390035003500,Female,Product,No,0,1.0,5.9,0.04,15.698630136986301
fffe3100380037003800,Female,Product,Yes,3,5.0,6.1,0.51,15.802739726027397
fffe31003700360035003100,Male,Service,Yes,1,2.0,5.4,0.32,15.547945205479452
fffe32003400370033003100,Male,Service,Yes,1,1.0,1.9,0.07,16.465753424657535
fffe32003600320038003700,Female,Service,Yes,1,2.0,3.2,0.13,15.964383561643835
fffe32003200300035003800,Male,Service,No,2,6.0,7.9,0.7,15.635616438356164
fffe3700350034003100,Female,Service,Yes,3,6.0,5.9,0.44,16.052054794520547
fffe31003200390039003800,Male,Product,Yes,0,1.0,3.4,0.23,15.734246575342466
fffe32003700330037003400,Female,Service,No,2,5.0,5.8,0.55,15.789041095890411
fffe31003600330034003000,Female,Product,Yes,3,6.0,6.9,0.67,16.416438356164385
fffe31003500330031003300,Female,Service,Yes,1,2.0,3.4,0.19,16.284931506849315
fffe31003100330032003700,Female,Product,No,3,5.0,6.9,0.65,16.063013698630137
fffe3500350031003700,Female,Service,Yes,0,1.0,2.2,0.15,16.002739726027396
fffe32003200390035003200,Female,Product,Yes,1,2.0,4.2,0.19,16.279452054794522
fffe32003200320033003700,Female,Service,Yes,1,3.0,4.7,0.42,16.23013698630137
fffe31003100340033003600,Male,Service,No,2,5.0,5.9,0.53,16.175342465753424
fffe3100310039003300,Male,Service,No,4,8.0,7.9,0.75,15.698630136986301
fffe31003100370031003700,Female,Product,Yes,3,5.0,6.3,0.41,15.676712328767124
fffe32003900300038003500,Male,Service,Yes,1,4.0,6.6,0.47,15.915068493150685
fffe32003400380039003800,Female,Service,Yes,3,6.0,6.2,0.59,16.052054794520547
fffe31003600350030003100,Female,Product,Yes,0,1.0,1.9,0.13,15.978082191780821
fffe3800370034003300,Female,Service,Yes,1,3.0,5.9,0.22,15.95890410958904
fffe33003200360034003100,Female,Service,Yes,4,7.0,7.5,0.66,16.484931506849314
fffe32003900380034003300,Male,Service,No,2,3.0,3.8,0.24,16.115068493150684
fffe3500380034003200,Male,Service,Yes,1,4.0,5.2,0.41,16.117808219178084
fffe3600330034003900,Male,Service,Yes,0,1.0,1.9,0.06,15.942465753424658
fffe31003500360038003200,Male,Service,Yes,0,1.0,0.0,0.0,16.23013698630137
fffe31003500360037003100,Female,Service,No,2,5.0,4.2,0.3,15.849315068493151
fffe3100390034003100,Female,Service,No,4,7.0,7.4,0.64,16.073972602739726
fffe31003800300039003000,Male,Product,No,2,4.0,8.1,0.63,16.32054794520548
fffe31003300340031003400,Female,Service,Yes,1,3.0,5.9,0.38,16.013698630136986
fffe31003900310031003100,Female,Service,No,1,3.0,5.9,0.38,15.797260273972602
fffe32003400350039003500,Female,Service,Yes,3,4.0,5.7,0.48,16.293150684931508
fffe33003200350030003800,Female,Service,Yes,0,1.0,2.6,0.1,16.46027397260274
fffe33003200390039003200,Female,Service,Yes,1,4.0,4.9,0.39,15.76986301369863
fffe31003700350035003800,Male,Service,Yes,2,5.0,7.4,0.66,16.18082191780822
fffe32003800320038003900,Female,Service,Yes,1,2.0,4.3,0.35,16.005479452054793
fffe3700300031003700,Male,Product,Yes,1,2.0,5.1,0.4,15.534246575342467
fffe32003800320037003300,Female,Service,Yes,3,5.0,4.6,0.31,16.339726027397262
fffe32003600300033003300,Female,Product,No,1,4.0,5.2,0.36,16.4986301369863
fffe3500310033003200,Male,Service,Yes,1,4.0,6.2,0.42,15.605479452054794
